task,dataset,seed,fold,projection_count,projected_columns,k,n_features_selected,downstream_model,accuracy,f1,f1_macro,balanced_accuracy,roc_auc,auc
classification,breast-cancer,0,4,40,80,25,25,lr,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9946344735077128,0.9946344735077128
classification,breast-cancer,0,4,40,80,25,25,svm,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.994299128101945,0.994299128101945
classification,breast-cancer,0,4,40,80,25,25,knn,0.9734513274336283,0.9733842231976362,0.9714382003538631,0.9691482226693494,0.9842387659289068,0.9842387659289068
classification,breast-cancer,0,4,40,80,30,30,lr,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9953051643192488,0.9953051643192488
classification,breast-cancer,0,4,40,80,30,30,svm,0.9823008849557522,0.9823008849557522,0.9810529845741114,0.9810529845741114,0.9959758551307847,0.9959758551307847
classification,breast-cancer,0,4,40,80,30,30,knn,0.9823008849557522,0.9822079526104994,0.9808604336043361,0.9761904761904762,0.9855801475519785,0.9855801475519785
classification,breast-cancer,1,0,5,10,5,5,lr,0.9473684210526315,0.9477752351894229,0.9449275362318841,0.953160825417622,0.9793645594497216,0.9793645594497216
classification,breast-cancer,1,0,5,10,5,5,svm,0.9385964912280702,0.9389687540328472,0.9354943011882628,0.9415329184408778,0.981329839502129,0.981329839502129
classification,breast-cancer,1,0,5,10,5,5,knn,0.9035087719298246,0.9032785583869176,0.8968325791855204,0.895021290533901,0.9479200786112021,0.9479200786112021
classification,breast-cancer,1,0,5,10,10,10,lr,0.9385964912280702,0.9391628988248274,0.9359910162829871,0.9461185718964953,0.9846053062561415,0.9846053062561415
classification,breast-cancer,1,0,5,10,10,10,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9865705863085489,0.9865705863085489
classification,breast-cancer,1,0,5,10,10,10,knn,0.9035087719298246,0.9027631396730296,0.8958039052762775,0.8904356370782837,0.9646249590566655,0.9646249590566655
classification,breast-cancer,1,0,5,10,25,25,lr,0.9912280701754386,0.9912473774311051,0.9907067742724383,0.9929577464788732,0.9996724533245988,0.9996724533245988
classification,breast-cancer,1,0,5,10,25,25,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9980347199475926,0.9980347199475926
classification,breast-cancer,1,0,5,10,25,25,knn,0.9649122807017544,0.9647382344750765,0.9623015873015872,0.9580740255486406,0.9937766131673763,0.9937766131673763
classification,breast-cancer,1,0,5,10,30,30,lr,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9996724533245988,0.9996724533245988
classification,breast-cancer,1,0,5,10,30,30,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9983622666229938,0.9983622666229938
classification,breast-cancer,1,0,5,10,30,30,knn,0.956140350877193,0.9558014271241044,0.9526381387619444,0.9464461185718964,0.996069439895185,0.996069439895185
classification,breast-cancer,1,0,10,20,5,5,lr,0.9473684210526315,0.9477752351894229,0.9449275362318841,0.953160825417622,0.9793645594497216,0.9793645594497216
classification,breast-cancer,1,0,10,20,5,5,svm,0.9385964912280702,0.9389687540328472,0.9354943011882628,0.9415329184408778,0.981329839502129,0.981329839502129
classification,breast-cancer,1,0,10,20,5,5,knn,0.9035087719298246,0.9032785583869176,0.8968325791855204,0.895021290533901,0.9479200786112021,0.9479200786112021
classification,breast-cancer,1,0,10,20,10,10,lr,0.9385964912280702,0.9391628988248274,0.9359910162829871,0.9461185718964953,0.9846053062561415,0.9846053062561415
classification,breast-cancer,1,0,10,20,10,10,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9865705863085489,0.9865705863085489
classification,breast-cancer,1,0,10,20,10,10,knn,0.9035087719298246,0.9027631396730296,0.8958039052762775,0.8904356370782837,0.9646249590566655,0.9646249590566655
classification,breast-cancer,1,0,10,20,25,25,lr,0.9912280701754386,0.9912473774311051,0.9907067742724383,0.9929577464788732,0.9996724533245988,0.9996724533245988
classification,breast-cancer,1,0,10,20,25,25,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9980347199475926,0.9980347199475926
classification,breast-cancer,1,0,10,20,25,25,knn,0.9649122807017544,0.9647382344750765,0.9623015873015872,0.9580740255486406,0.9937766131673763,0.9937766131673763
classification,breast-cancer,1,0,10,20,30,30,lr,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9996724533245988,0.9996724533245988
classification,breast-cancer,1,0,10,20,30,30,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9983622666229938,0.9983622666229938
classification,breast-cancer,1,0,10,20,30,30,knn,0.956140350877193,0.9558014271241044,0.9526381387619444,0.9464461185718964,0.996069439895185,0.996069439895185
classification,breast-cancer,1,0,20,40,5,5,lr,0.9473684210526315,0.9477752351894229,0.9449275362318841,0.953160825417622,0.9793645594497216,0.9793645594497216
classification,breast-cancer,1,0,20,40,5,5,svm,0.9385964912280702,0.9389687540328472,0.9354943011882628,0.9415329184408778,0.981329839502129,0.981329839502129
classification,breast-cancer,1,0,20,40,5,5,knn,0.9035087719298246,0.9032785583869176,0.8968325791855204,0.895021290533901,0.9479200786112021,0.9479200786112021
classification,breast-cancer,1,0,20,40,10,10,lr,0.9385964912280702,0.9391628988248274,0.9359910162829871,0.9461185718964953,0.9846053062561415,0.9846053062561415
classification,breast-cancer,1,0,20,40,10,10,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9865705863085489,0.9865705863085489
classification,breast-cancer,1,0,20,40,10,10,knn,0.9035087719298246,0.9027631396730296,0.8958039052762775,0.8904356370782837,0.9646249590566655,0.9646249590566655
classification,breast-cancer,1,0,20,40,25,25,lr,0.9912280701754386,0.9912473774311051,0.9907067742724383,0.9929577464788732,0.9996724533245988,0.9996724533245988
classification,breast-cancer,1,0,20,40,25,25,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9980347199475926,0.9980347199475926
classification,breast-cancer,1,0,20,40,25,25,knn,0.9649122807017544,0.9647382344750765,0.9623015873015872,0.9580740255486406,0.9937766131673763,0.9937766131673763
classification,breast-cancer,1,0,20,40,30,30,lr,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9996724533245988,0.9996724533245988
classification,breast-cancer,1,0,20,40,30,30,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9983622666229938,0.9983622666229938
classification,breast-cancer,1,0,20,40,30,30,knn,0.956140350877193,0.9558014271241044,0.9526381387619444,0.9464461185718964,0.996069439895185,0.996069439895185
classification,breast-cancer,1,0,40,80,5,5,lr,0.9473684210526315,0.9477752351894229,0.9449275362318841,0.953160825417622,0.9793645594497216,0.9793645594497216
classification,breast-cancer,1,0,40,80,5,5,svm,0.9385964912280702,0.9389687540328472,0.9354943011882628,0.9415329184408778,0.981329839502129,0.981329839502129
classification,breast-cancer,1,0,40,80,5,5,knn,0.9035087719298246,0.9032785583869176,0.8968325791855204,0.895021290533901,0.9479200786112021,0.9479200786112021
classification,breast-cancer,1,0,40,80,10,10,lr,0.9385964912280702,0.9391628988248274,0.9359910162829871,0.9461185718964953,0.9846053062561415,0.9846053062561415
classification,breast-cancer,1,0,40,80,10,10,svm,0.9298245614035088,0.9301207564365458,0.9259740259740259,0.9299050114641336,0.9865705863085489,0.9865705863085489
classification,breast-cancer,1,0,40,80,10,10,knn,0.9035087719298246,0.9027631396730296,0.8958039052762775,0.8904356370782837,0.9646249590566655,0.9646249590566655
classification,breast-cancer,1,0,40,80,25,25,lr,0.9912280701754386,0.9912473774311051,0.9907067742724383,0.9929577464788732,0.9996724533245988,0.9996724533245988
classification,breast-cancer,1,0,40,80,25,25,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9980347199475926,0.9980347199475926
classification,breast-cancer,1,0,40,80,25,25,knn,0.9649122807017544,0.9647382344750765,0.9623015873015872,0.9580740255486406,0.9937766131673763,0.9937766131673763
classification,breast-cancer,1,0,40,80,30,30,lr,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9996724533245988,0.9996724533245988
classification,breast-cancer,1,0,40,80,30,30,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9983622666229938,0.9983622666229938
classification,breast-cancer,1,0,40,80,30,30,knn,0.956140350877193,0.9558014271241044,0.9526381387619444,0.9464461185718964,0.996069439895185,0.996069439895185
classification,breast-cancer,1,1,5,10,5,5,lr,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9983622666229938,0.9983622666229938
classification,breast-cancer,1,1,5,10,5,5,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.998689813298395,0.998689813298395
classification,breast-cancer,1,1,5,10,5,5,knn,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,5,10,10,10,lr,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9980347199475925,0.9980347199475925
classification,breast-cancer,1,1,5,10,10,10,svm,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,5,10,10,10,knn,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.998689813298395,0.998689813298395
classification,breast-cancer,1,1,5,10,25,25,lr,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,1.0,1.0
classification,breast-cancer,1,1,5,10,25,25,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,1.0,1.0
classification,breast-cancer,1,1,5,10,25,25,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.99737962659679,0.99737962659679
classification,breast-cancer,1,1,5,10,30,30,lr,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,5,10,30,30,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,5,10,30,30,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9870619063216508,0.9870619063216508
classification,breast-cancer,1,1,10,20,5,5,lr,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9983622666229938,0.9983622666229938
classification,breast-cancer,1,1,10,20,5,5,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.998689813298395,0.998689813298395
classification,breast-cancer,1,1,10,20,5,5,knn,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,10,20,10,10,lr,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9980347199475925,0.9980347199475925
classification,breast-cancer,1,1,10,20,10,10,svm,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,10,20,10,10,knn,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.998689813298395,0.998689813298395
classification,breast-cancer,1,1,10,20,25,25,lr,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,1.0,1.0
classification,breast-cancer,1,1,10,20,25,25,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,1.0,1.0
classification,breast-cancer,1,1,10,20,25,25,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.99737962659679,0.99737962659679
classification,breast-cancer,1,1,10,20,30,30,lr,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,10,20,30,30,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,10,20,30,30,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9870619063216508,0.9870619063216508
classification,breast-cancer,1,1,20,40,5,5,lr,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9983622666229938,0.9983622666229938
classification,breast-cancer,1,1,20,40,5,5,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.998689813298395,0.998689813298395
classification,breast-cancer,1,1,20,40,5,5,knn,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,20,40,10,10,lr,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9980347199475925,0.9980347199475925
classification,breast-cancer,1,1,20,40,10,10,svm,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,20,40,10,10,knn,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.998689813298395,0.998689813298395
classification,breast-cancer,1,1,20,40,25,25,lr,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,1.0,1.0
classification,breast-cancer,1,1,20,40,25,25,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,1.0,1.0
classification,breast-cancer,1,1,20,40,25,25,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.99737962659679,0.99737962659679
classification,breast-cancer,1,1,20,40,30,30,lr,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,20,40,30,30,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,20,40,30,30,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9870619063216508,0.9870619063216508
classification,breast-cancer,1,1,40,80,5,5,lr,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.9983622666229938,0.9983622666229938
classification,breast-cancer,1,1,40,80,5,5,svm,0.9649122807017544,0.965060378218273,0.9629870129870131,0.9672453324598755,0.998689813298395,0.998689813298395
classification,breast-cancer,1,1,40,80,5,5,knn,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,40,80,10,10,lr,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.9980347199475925,0.9980347199475925
classification,breast-cancer,1,1,40,80,10,10,svm,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,40,80,10,10,knn,0.9736842105263158,0.9737421322933159,0.9721203228173148,0.9742875859810023,0.998689813298395,0.998689813298395
classification,breast-cancer,1,1,40,80,25,25,lr,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,1.0,1.0
classification,breast-cancer,1,1,40,80,25,25,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,1.0,1.0
classification,breast-cancer,1,1,40,80,25,25,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.99737962659679,0.99737962659679
classification,breast-cancer,1,1,40,80,30,30,lr,0.9649122807017544,0.9651834901262819,0.9632850241545894,0.971830985915493,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,40,80,30,30,svm,0.9824561403508771,0.9825301891091366,0.9814935064935065,0.9859154929577465,0.9993449066491975,0.9993449066491975
classification,breast-cancer,1,1,40,80,30,30,knn,0.9912280701754386,0.991207141671538,0.99062114356232,0.9883720930232558,0.9870619063216508,0.9870619063216508
classification,breast-cancer,1,2,5,10,5,5,lr,0.9210526315789473,0.9215739274819479,0.9163609684519443,0.9226190476190477,0.9801587301587302,0.9801587301587302
classification,breast-cancer,1,2,5,10,5,5,svm,0.9210526315789473,0.9215739274819479,0.9163609684519443,0.9226190476190477,0.9712301587301588,0.9712301587301588
classification,breast-cancer,1,2,5,10,5,5,knn,0.9385964912280702,0.9387429907553746,0.9343480049362403,0.9365079365079365,0.9656084656084656,0.9656084656084656
