experiment,task,dataset_type,variant,n_features,n_samples,precision_at_10_mean,precision_at_10_std,recall_at_10_mean,recall_at_10_std,f1_at_10_mean,f1_at_10_std,spread_at_10_mean,spread_at_10_std,lr_ba_mean,lr_ba_std,knn_ba_mean,knn_ba_std,elapsed_seconds_mean,elapsed_seconds_std,confounder_rate_at_5_mean,confounder_rate_at_5_std,confounder_rate_at_10_mean,confounder_rate_at_10_std,ridge_r2_mean,ridge_r2_std,knn_r2_mean,knn_r2_std
optimization_ablation,clf,clf_nonlinear,cif_all_off,100,1000,0.42000000000000004,0.039999999999999994,0.8400000000000001,0.07999999999999999,0.5599999999999999,0.05333333333333332,0.8585858585858587,0.06910154091509928,0.8300062525551308,0.009405443531490415,0.7874239472861506,0.01662077115049943,103.81390975560006,8.869006787639067,,,,,,,,
optimization_ablation,clf,clf_nonlinear,rf,100,1000,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.814141414141414,0.117900900698302,0.8330183007479018,0.013575272752640536,0.8024144482120097,0.015955171374253434,0.16720642919990497,0.007921620177151438,,,,,,,,
optimization_ablation,clf,clf_nonlinear,et,100,1000,0.5,0.0,1.0,0.0,0.6666666666666666,0.0,0.795959595959596,0.11717171717171715,0.8335990669263882,0.014069266640428669,0.8032176610634153,0.006981932532839256,0.12595975139993243,0.008817510189819047,,,,,,,,
optimization_ablation,clf,clf_nonlinear,cit,100,1000,0.4,0.0,0.8,0.0,0.5333333333333333,0.0,0.8727272727272727,0.14492045603604814,0.8294050453310247,0.013517555099059237,0.7857970805377198,0.011410162625124596,22.649950575600087,2.9914959837391004,,,,,,,,
optimization_ablation,clf,clf_toeplitz,cif_default,100,1000,0.9,0.0,0.9,0.0,0.9,0.0,0.7696969696969698,0.10269305072435422,0.8396243657263784,0.04299624842946874,0.800628862756415,0.057179487942956596,28.602572402999975,2.4028712289476224,,,,,,,,
optimization_ablation,clf,clf_toeplitz,cif_no_scan,100,1000,0.8800000000000001,0.07483314773547882,0.8800000000000001,0.07483314773547882,0.8800000000000001,0.07483314773547876,0.78989898989899,0.12910339643370067,0.8392227593006757,0.03941013968496915,0.8002128273573336,0.057172821034378644,32.063536429800116,3.164653142028193,,,,,,,,
optimization_ablation,clf,clf_toeplitz,cif_no_mute,100,1000,0.9,0.0,0.9,0.0,0.9,0.0,0.7696969696969698,0.10269305072435422,0.8396243657263784,0.04299624842946874,0.800628862756415,0.057179487942956596,29.584248365200075,2.8719411652289355,,,,,,,,
optimization_ablation,clf,clf_toeplitz,cif_no_adaptive,100,1000,0.9,0.06324555320336757,0.9,0.06324555320336757,0.9,0.06324555320336754,0.8181818181818181,0.1296711639263128,0.8430235913714739,0.04068859459772706,0.8052136690474473,0.050941471752715385,244.5692883496,18.429566318420665,,,,,,,,
optimization_ablation,clf,clf_toeplitz,cif_no_bootstrap,100,1000,0.8800000000000001,0.03999999999999999,0.8800000000000001,0.03999999999999999,0.8800000000000001,0.039999999999999945,0.7696969696969698,0.10269305072435422,0.8410215713152009,0.04182166546069703,0.8012192482504868,0.06103030113155266,31.431991481599834,6.97756580235275,,,,,,,,
optimization_ablation,clf,clf_toeplitz,cif_subsample_80,100,1000,0.9,0.0,0.9,0.0,0.9,0.0,0.7696969696969698,0.10269305072435422,0.840223168121588,0.04174715639522304,0.8004208450568744,0.054953086508216356,23.857196567400024,2.628303564538936,,,,,,,,
optimization_ablation,clf,clf_toeplitz,cif_subsample_50,100,1000,0.8800000000000001,0.039999999999999994,0.8800000000000001,0.039999999999999994,0.8800000000000001,0.03999999999999995,0.797979797979798,0.1153462822110723,0.8392239617151238,0.04293423158975366,0.7990224370536037,0.05579971171582775,13.662756658599392,1.2270966466972961,,,,,,,,
