summary_scope,task,dataset_source,dataset_type,method_family,variant,n_runs,n_success,n_datasets,elapsed_seconds_mean,elapsed_seconds_median,elapsed_seconds_std,elapsed_ratio_vs_family_default_mean,elapsed_ratio_vs_family_default_median,mean_depth_mean,max_depth_mean,mean_features_used_per_tree_mean,importance_nonzero_count_mean,precision_at_10_mean,recall_at_10_mean,f1_at_10_mean
dataset,clf,synthetic,clf_toeplitz,cit,cit_default,5,5,1,4.870950244799974,1.9058459499999572,4.7082148339233445,1.0,1.0,3.8,3.8,2.8,2.8,0.3,0.3,0.3
dataset,clf,synthetic,clf_toeplitz,cit,cit_exact_thresholds,5,5,1,3.1820616303999487,1.934787439000047,2.6734163782232803,1.7391438251481166,1.5280131628686668,4.0,4.0,3.0,3.0,0.32,0.32,0.32
dataset,clf,synthetic,clf_toeplitz,cit,cit_no_adaptive,5,5,1,13.257574863399963,13.717249894999895,3.584456619930918,5.671741254503943,7.254324381254558,6.6,6.6,9.4,9.4,0.54,0.54,0.54
dataset,clf,synthetic,clf_toeplitz,cit,cit_no_feature_scan,5,5,1,2.3584505889999945,2.1968506729999717,0.33166466791856536,1.1238037524046738,1.1350212051504487,5.8,5.8,9.2,9.2,0.62,0.62,0.62
dataset,clf,synthetic,clf_weak_signal,cit,cit_default,5,5,1,0.7120488104000288,0.7117401680000057,0.0011063685855425072,1.0,1.0,1.0,1.0,0.0,0.0,0.16,0.16,0.16
dataset,clf,synthetic,clf_weak_signal,cit,cit_exact_thresholds,5,5,1,0.712470118400006,0.7124230790000183,0.0009350378712240275,1.0005926256693316,1.0009594948138612,1.0,1.0,0.0,0.0,0.16,0.16,0.16
dataset,clf,synthetic,clf_weak_signal,cit,cit_no_adaptive,5,5,1,0.5688903346000416,0.5668377199999668,0.009591312556976978,0.798933663304536,0.7964110295935444,1.0,1.0,0.0,0.0,0.16,0.16,0.16
dataset,clf,synthetic,clf_weak_signal,cit,cit_no_feature_scan,5,5,1,0.7122122155999933,0.7122013489999972,0.0009091947515179013,1.0002305088920425,0.9999772818112914,1.0,1.0,0.0,0.0,0.16,0.16,0.16
dataset,reg,real,real_california,cit,cit_default,5,5,1,6.10744182460021,5.760833479000212,2.8025750234051983,1.0,1.0,11.0,11.0,7.4,7.4,,,
dataset,reg,real,real_california,cit,cit_exact_thresholds,5,5,1,4.805054341199866,4.847068694999507,1.275925944492409,1.099296139116611,0.7272274406350608,11.4,11.4,7.2,7.2,,,
