task,dataset,model_variant,ranking_variant,downstream_model,k,mean_score,median_score,std_score,n_fold_seed_rows,n_nonnull_score_rows,n_seeds,n_folds,n_features,score_missing_rows,scores_complete
classification,CLL_SUB_111,cif_no_mute,split_importance,lr,5,0.6743973063973064,0.6666666666666666,0.08399247757503024,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_no_mute,split_importance,lr,10,0.6924713804713805,0.7000000000000001,0.09540226835872465,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_no_mute,split_importance,lr,25,0.7149898989898991,0.7333333333333334,0.09225871443330977,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_no_mute,split_importance,lr,50,0.7735622895622896,0.7999999999999999,0.07673235694864247,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_no_mute,split_importance,lr,100,0.7880134680134679,0.7999999999999999,0.05280482233104507,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_no_mute,split_importance,svm,5,0.6842828282828283,0.7000000000000001,0.09722396984159601,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_no_mute,split_importance,svm,10,0.6936700336700337,0.7000000000000001,0.08389245480954119,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_no_mute,split_importance,svm,25,0.722922558922559,0.7171717171717171,0.0909877719950558,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_no_mute,split_importance,svm,50,0.7872727272727272,0.7999999999999999,0.04071429700837659,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_no_mute,split_importance,svm,100,0.7967946127946128,0.7979797979797979,0.07937534111415197,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,knn,5,0.542074074074074,0.5084175084175083,0.183494591034591,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,knn,10,0.5633939393939393,0.5666666666666667,0.14211671181052365,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,knn,25,0.5791380471380472,0.5824915824915825,0.14680773315735132,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,knn,50,0.5294141414141413,0.5333333333333333,0.13222202216245307,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,knn,100,0.5665723905723905,0.6,0.13550632251996123,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,lr,5,0.600121212121212,0.6333333333333333,0.11628723668325017,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,lr,10,0.6512861952861952,0.6666666666666666,0.11482957207082932,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,lr,25,0.6989898989898989,0.7000000000000001,0.10187281230558312,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,lr,50,0.6933737373737374,0.7000000000000001,0.08407675064407714,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,lr,100,0.7800538720538721,0.7666666666666666,0.09078140219923075,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,svm,5,0.6072323232323232,0.6333333333333334,0.13373624489923847,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,svm,10,0.6215622895622895,0.6333333333333333,0.10796998104415437,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,svm,25,0.6530370370370371,0.6666666666666666,0.10664081228797466,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,svm,50,0.650962962962963,0.6666666666666666,0.09768899033744827,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_count,svm,100,0.6413063973063973,0.6,0.16391816871140388,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,knn,5,0.530074074074074,0.5,0.18254346548371336,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,knn,10,0.5633939393939393,0.5666666666666667,0.14211671181052365,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,knn,25,0.5791380471380472,0.5824915824915825,0.14680773315735132,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,knn,50,0.5294141414141413,0.5333333333333333,0.13222202216245307,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,knn,100,0.5665723905723905,0.6,0.13550632251996123,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,lr,5,0.5867878787878787,0.6333333333333333,0.1269593675605933,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,lr,10,0.6512861952861952,0.6666666666666666,0.11482957207082932,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,lr,25,0.6989898989898989,0.7000000000000001,0.10187281230558312,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,lr,50,0.6933737373737374,0.7000000000000001,0.08407675064407714,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,lr,100,0.7800538720538721,0.7666666666666666,0.09078140219923075,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,svm,5,0.6005656565656566,0.6333333333333334,0.1398567345808039,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,svm,10,0.6215622895622895,0.6333333333333333,0.10796998104415437,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,svm,25,0.6530370370370371,0.6666666666666666,0.10664081228797466,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,svm,50,0.650962962962963,0.6666666666666666,0.09768899033744827,25,25,5,5,11340,0,True
classification,CLL_SUB_111,cif_one_tree,split_importance,svm,100,0.6413063973063973,0.6,0.16391816871140388,25,25,5,5,11340,0,True
classification,ORL,cif_default,split_count,knn,5,0.5215,0.5125,0.08279933071388113,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,knn,10,0.6855,0.675,0.05881645178009296,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,knn,25,0.8134999999999999,0.8125,0.03185252475602731,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,knn,50,0.8704999999999999,0.8625,0.03799671038392666,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,knn,100,0.909,0.9125,0.030302296392627853,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,lr,5,0.4175,0.425,0.08012035217928921,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,lr,10,0.6204999999999999,0.625,0.08171979564340577,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,lr,25,0.8295,0.825,0.03983690709212583,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,lr,50,0.9195,0.925,0.03751388631782459,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,lr,100,0.9540000000000001,0.95,0.02466441431158123,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,svm,5,0.41200000000000003,0.425,0.0973931037941941,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,svm,10,0.5785,0.5875,0.08443439267660226,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,svm,25,0.78,0.775,0.0438985573035531,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,svm,50,0.8895000000000001,0.9,0.04545487689273101,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_count,svm,100,0.9345,0.9375,0.03172144385112379,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,knn,5,0.556,0.5625,0.06674344537106246,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,knn,10,0.708,0.7125,0.056004092112392406,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,knn,25,0.8105,0.825,0.05212664865498263,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,knn,50,0.8809999999999999,0.875,0.039876110224878594,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,knn,100,0.9045000000000001,0.9125,0.030805167315457523,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,lr,5,0.439,0.4375,0.04695409992748239,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,lr,10,0.648,0.6625,0.06551876321584017,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,lr,25,0.841,0.85,0.04337938258358839,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,lr,50,0.9305,0.9375,0.02678035660703568,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,lr,100,0.9584999999999999,0.975,0.02788555480292023,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,svm,5,0.446,0.45,0.06067330549755799,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,svm,10,0.6485,0.6375,0.07467987234411513,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,svm,25,0.8195,0.8375,0.04522513128781386,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,svm,50,0.9075,0.9125,0.036799003609699364,25,25,5,5,1024,0,True
classification,ORL,cif_default,split_importance,svm,100,0.9440000000000001,0.95,0.03209685862095125,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,knn,5,0.534,0.5375,0.07918201605583595,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,knn,10,0.713,0.725,0.06716739040139444,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,knn,25,0.8205,0.8125,0.04221719633830114,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,knn,50,0.878,0.8625,0.04134458852135306,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,knn,100,0.8959999999999999,0.9,0.03831068171324197,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,lr,5,0.442,0.4125,0.07125,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,lr,10,0.6475,0.65,0.07270803486089648,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,lr,25,0.851,0.8375,0.04745063224025578,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,lr,50,0.9129999999999999,0.925,0.03960744879438712,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,lr,100,0.9470000000000001,0.95,0.024811791551599016,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,svm,5,0.424,0.4125,0.09546487137511193,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,svm,10,0.615,0.6125,0.08084836629971773,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,svm,25,0.782,0.7875,0.05729128787753565,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,svm,50,0.887,0.9,0.042155466233139136,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_count,svm,100,0.929,0.925,0.031399641717701175,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,knn,5,0.5605,0.5625,0.07845181642256603,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,knn,10,0.7065,0.7125,0.06425859216219,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,knn,25,0.8255,0.825,0.04627814458971607,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,knn,50,0.875,0.875,0.03801726581436387,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,knn,100,0.8945000000000001,0.9,0.041313083077075374,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,lr,5,0.447,0.45,0.0694359717053536,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,lr,10,0.637,0.6375,0.07530147740914517,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,lr,25,0.8554999999999999,0.8625,0.054853023313821705,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,lr,50,0.927,0.9375,0.035845443690005196,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,lr,100,0.9520000000000001,0.9625,0.02668293774430894,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,svm,5,0.44549999999999995,0.45,0.09127853435136507,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,svm,10,0.6295000000000001,0.625,0.09634465043097445,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,svm,25,0.8240000000000001,0.8375,0.051020829079896406,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,svm,50,0.902,0.9125,0.03744440323110162,25,25,5,5,1024,0,True
classification,ORL,cif_no_bootstrap,split_importance,svm,100,0.9384999999999999,0.9375,0.0330561391171645,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,knn,5,0.496,0.5,0.08725561108987014,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,knn,10,0.6809999999999999,0.7,0.06979508698086606,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,knn,25,0.8170000000000001,0.8125,0.034962777826330296,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,knn,50,0.8825,0.875,0.03479852726768764,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,knn,100,0.904,0.9125,0.03241977277321153,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,lr,5,0.3985,0.4,0.07083210783253593,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,lr,10,0.6245,0.6375,0.08365666440876061,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,lr,25,0.838,0.8375,0.047390224027043105,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,lr,50,0.9225,0.9375,0.03886407938787006,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,lr,100,0.9565,0.9625,0.027745119690977493,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,svm,5,0.3885,0.4,0.08644603326160585,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,svm,10,0.575,0.575,0.09614983966011939,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,svm,25,0.7875,0.7875,0.05636562191028618,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,svm,50,0.8905,0.9,0.04610901936353306,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_count,svm,100,0.9345,0.9375,0.03212929608109501,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,knn,5,0.5585,0.575,0.05633327169621876,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,knn,10,0.7034999999999999,0.7125,0.04628377145393404,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,knn,25,0.8245,0.825,0.04042096197106975,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,knn,50,0.8795000000000001,0.8875,0.039836907092125846,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,knn,100,0.8995000000000001,0.9125,0.041689577034713765,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,lr,5,0.42700000000000005,0.425,0.06308889231341229,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,lr,10,0.643,0.6625,0.05230121094837734,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,lr,25,0.85,0.85,0.048814060474416575,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,lr,50,0.9305,0.925,0.027262229671592676,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,lr,100,0.9634999999999999,0.9625,0.021626565453934973,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,svm,5,0.4445,0.4375,0.05774404731225549,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,svm,10,0.64,0.65,0.06187184335382292,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,svm,25,0.836,0.85,0.05043043889028399,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,svm,50,0.9155,0.925,0.033126965350501615,25,25,5,5,1024,0,True
classification,ORL,cif_no_mute,split_importance,svm,100,0.95,0.9625,0.03125000000000002,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,knn,5,0.46299999999999997,0.475,0.08761004984208909,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,knn,10,0.6225,0.6125,0.07438987946398799,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,knn,25,0.7905,0.8,0.059323442527666366,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,knn,50,0.8140000000000001,0.825,0.050816253961372106,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,knn,100,0.7315,0.7375,0.06605710913040826,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,lr,5,0.36700000000000005,0.375,0.09768678689225752,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,lr,10,0.61,0.6125,0.05340002340823457,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,lr,25,0.8554999999999999,0.8625,0.0514224740102354,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,lr,50,0.907,0.9125,0.041783170455738906,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,lr,100,0.8855,0.9,0.03931046298379099,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,svm,5,0.396,0.375,0.09204844738868041,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,svm,10,0.61,0.5875,0.08283706396696268,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,svm,25,0.833,0.825,0.05447189642375231,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,svm,50,0.8759999999999999,0.8875,0.04731322929865037,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_count,svm,100,0.8029999999999999,0.8125,0.052450373370135944,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_importance,knn,5,0.483,0.5,0.07593857166596345,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_importance,knn,10,0.645,0.6625,0.07189764136140582,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_importance,knn,25,0.789,0.8,0.053924136525307455,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_importance,knn,50,0.8140000000000001,0.825,0.050816253961372106,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_importance,knn,100,0.7315,0.7375,0.06605710913040826,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_importance,lr,5,0.39899999999999997,0.4,0.0840014880820572,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_importance,lr,10,0.6145,0.625,0.08873239261960651,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_importance,lr,25,0.838,0.8375,0.049143709329543574,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_importance,lr,50,0.907,0.9125,0.041783170455738906,25,25,5,5,1024,0,True
classification,ORL,cif_one_tree,split_importance,lr,100,0.8855,0.9,0.03931046298379099,25,25,5,5,1024,0,True
