task,downstream_model,dataset,focus_method,baseline,n_k,supported_k,mean_delta,median_delta,start_delta,end_delta,delta_change,win_share,nonloss_share
classification,lr,letter,cif,cat,2,"5,10",-0.014581820309010673,-0.014581820309010673,-0.02904736815961706,-0.00011627245840428735,0.028931095701212772,0.0,0.0
classification,lr,letter,cif,cit,2,"5,10",0.003741720557671524,0.003741720557671524,0.004623424578212965,0.0028600165371300834,-0.0017634080410828812,1.0,1.0
classification,lr,letter,cif,cpi,2,"5,10",-0.017478645910776802,-0.017478645910776802,-0.03472866510443462,-0.00022862671711898486,0.034500038387315635,0.0,0.0
classification,lr,letter,cif,et,2,"5,10",-0.014062880622180474,-0.014062880622180474,-0.03376421938580765,0.0056384581414467005,0.03940267752725435,0.5,0.5
classification,lr,letter,cif,lgbm,2,"5,10",-0.018042192521365907,-0.018042192521365907,-0.03585575832561283,-0.00022862671711898486,0.035627131608493845,0.0,0.0
classification,lr,letter,cif,pi,2,"5,10",-0.017478645910776802,-0.017478645910776802,-0.03472866510443462,-0.00022862671711898486,0.034500038387315635,0.0,0.0
classification,lr,letter,cif,ptest_mc,2,"5,10",0.0030084197628802434,0.0030084197628802434,-0.004562817325052815,0.010579656850813302,0.015142474175866116,0.5,0.5
classification,lr,letter,cif,ptest_rdc,2,"5,10",0.018336148653485568,0.018336148653485568,0.006752605940103018,0.029919691366868117,0.0231670854267651,1.0,1.0
classification,lr,letter,cif,r_cforest,2,"5,10",-0.029914228588603042,-0.029914228588603042,-0.060556021706901664,0.000727564529695579,0.06128358623659724,0.5,0.5
classification,lr,letter,cif,r_ctree,2,"5,10",0.036850943605989256,0.036850943605989256,0.0739305139290975,-0.00022862671711898486,-0.07415914064621648,0.5,0.5
classification,lr,letter,cif,rf,2,"5,10",-0.018931723242512133,-0.018931723242512133,-0.038512846150122404,0.0006493996650981382,0.03916224581522054,0.5,0.5
classification,lr,letter,cif,rfe,2,"5,10",-0.008674719728283292,-0.008674719728283292,-0.017719858761126972,0.00037041930456038763,0.01809027806568736,0.5,0.5
classification,lr,letter,cif,xgb,2,"5,10",-0.027888974602287564,-0.027888974602287564,-0.05554932248745614,-0.00022862671711898486,0.05532069577033716,0.0,0.0
classification,lr,madelon,cif,boruta,5,"5,10,25,50,100",0.002259999999999973,0.0007000000000000339,0.005799999999999916,0.009700000000000042,0.0039000000000001256,0.6,0.6
classification,lr,madelon,cif,cat,5,"5,10,25,50,100",-0.0001800000000000246,0.0007000000000000339,-0.0009000000000001229,0.0023999999999999577,0.0033000000000000806,0.6,0.6
classification,lr,madelon,cif,cit,5,"5,10,25,50,100",-0.0066200000000000035,-0.0040000000000000036,0.0043999999999999595,-0.0040000000000000036,-0.008399999999999963,0.2,0.2
classification,lr,madelon,cif,cpi,5,"5,10,25,50,100",0.04687999999999996,0.05019999999999991,0.08279999999999987,0.0036000000000000476,-0.07919999999999983,1.0,1.0
classification,lr,madelon,cif,et,5,"5,10,25,50,100",-0.004040000000000021,-0.0040999999999999925,-0.006099999999999994,0.0039999999999998925,0.010099999999999887,0.2,0.2
classification,lr,madelon,cif,lgbm,5,"5,10,25,50,100",-0.0017800000000000483,-0.0040000000000000036,0.005099999999999882,0.005099999999999993,1.1102230246251565e-16,0.4,0.4
classification,lr,madelon,cif,pi,5,"5,10,25,50,100",0.0007599999999999385,0.0021999999999999797,0.005699999999999927,-0.0032000000000000917,-0.008900000000000019,0.6,0.6
classification,lr,madelon,cif,ptest_mc,5,"5,10,25,50,100",0.006359999999999988,0.007899999999999907,0.007899999999999907,0.012500000000000067,0.0046000000000001595,0.8,0.8
classification,lr,madelon,cif,ptest_rdc,5,"5,10,25,50,100",-0.0013200000000000323,-0.0032999999999999696,-0.0033000000000000806,0.0043999999999999595,0.00770000000000004,0.4,0.4
classification,lr,madelon,cif,r_cforest,5,"5,10,25,50,100",-0.0067400000000000125,-0.0039000000000000146,-0.0010999999999999899,-0.0009000000000000119,0.00019999999999997797,0.0,0.0
classification,lr,madelon,cif,r_ctree,5,"5,10,25,50,100",0.06905999999999997,0.06929999999999992,0.1076999999999999,0.026599999999999957,-0.08109999999999995,1.0,1.0
classification,lr,madelon,cif,rf,5,"5,10,25,50,100",-0.00022000000000002017,-0.0007000000000000339,-0.0026000000000000467,0.0043999999999999595,0.007000000000000006,0.2,0.2
classification,lr,madelon,cif,rfe,5,"5,10,25,50,100",-0.0009000000000000341,0.0,0.007899999999999907,0.0,-0.007899999999999907,0.4,0.6
classification,lr,madelon,cif,xgb,5,"5,10,25,50,100",-0.0019600000000000286,-0.0037000000000000366,0.0041999999999999815,0.0049000000000000155,0.0007000000000000339,0.4,0.4
classification,lr,musk,cif,boruta,5,"5,10,25,50,100",0.05963250811398409,0.04858231626350673,0.04858231626350673,0.012237763111042854,-0.036344553152463877,1.0,1.0
classification,lr,musk,cif,cat,5,"5,10,25,50,100",0.009817773592000312,0.003574503003330287,0.024049116657998137,-0.004278497605673226,-0.028327614263671363,0.6,0.6
classification,lr,musk,cif,cit,5,"5,10,25,50,100",0.04606583991098014,0.015103420054974448,0.12249776408904345,-0.011363020669413859,-0.1338607847584573,0.8,0.8
classification,lr,musk,cif,cpi,5,"5,10,25,50,100",0.025099823817921994,0.018799710870121222,0.0448361154729543,-0.004011714981294046,-0.04884783045424834,0.8,0.8
classification,lr,musk,cif,et,5,"5,10,25,50,100",-0.008545624622326132,-0.005973624480990147,-0.005973624480990147,0.00018841724747920008,0.006162041728469347,0.2,0.2
classification,lr,musk,cif,lgbm,5,"5,10,25,50,100",0.01127273325018523,0.009170641508158828,0.009170641508158828,-0.0037019625942962264,-0.012872604102455054,0.8,0.8
classification,lr,musk,cif,pi,5,"5,10,25,50,100",0.04050716048699203,0.03176028851984425,0.07379222532873286,0.0018081069826093588,-0.0719841183461235,1.0,1.0
classification,lr,musk,cif,ptest_mc,5,"5,10,25,50,100",0.015252387207355578,0.02067722964605634,0.002104044863436183,0.005242477927713485,0.0031384330642773017,1.0,1.0
classification,lr,musk,cif,ptest_rdc,5,"5,10,25,50,100",0.020451193108340825,0.024046876830185804,0.024046876830185804,-0.00040050996560014873,-0.024447386795785953,0.8,0.8
classification,lr,musk,cif,r_cforest,5,"5,10,25,50,100",0.0061610780499196105,0.0022460500992321775,0.018568586491594652,0.0022460500992321775,-0.016322536392362474,0.8,0.8
classification,lr,musk,cif,r_ctree,5,"5,10,25,50,100",0.06316133690922139,0.0654229597463093,0.10814700877006467,0.0025417248742813925,-0.10560528389578328,1.0,1.0
classification,lr,musk,cif,rf,5,"5,10,25,50,100",-0.004918739310290387,-0.008738023995021882,-0.016734421158125623,0.001640611918849566,0.01837503307697519,0.4,0.4
classification,lr,musk,cif,rfe,5,"5,10,25,50,100",0.011340612511980064,0.007851465164354754,0.00035759443923011336,0.0005164222752770398,0.0001588278360469264,1.0,1.0
classification,lr,musk,cif,xgb,5,"5,10,25,50,100",0.010426336481370502,0.010465175794302284,0.010465175794302284,-0.0033234524707704827,-0.013788628265072767,0.8,0.8
classification,lr,orlraws10P,cif,boruta,5,"5,10,25,50,100",0.045599999999999995,0.028000000000000025,0.1279999999999999,0.028000000000000025,-0.09999999999999987,1.0,1.0
classification,lr,orlraws10P,cif,cat,5,"5,10,25,50,100",-0.008800000000000007,-0.0039999999999998925,-0.002000000000000113,-0.0039999999999998925,-0.0019999999999997797,0.2,0.2
classification,lr,orlraws10P,cif,cit,5,"5,10,25,50,100",0.044400000000000016,0.07400000000000007,-0.04800000000000004,0.14600000000000013,0.19400000000000017,0.6,0.6
classification,lr,orlraws10P,cif,cpi,5,"5,10,25,50,100",0.3268,0.36,0.38999999999999996,0.18000000000000005,-0.2099999999999999,1.0,1.0
classification,lr,orlraws10P,cif,et,5,"5,10,25,50,100",-0.0036000000000000034,0.007999999999999896,0.007999999999999896,0.008000000000000007,1.1102230246251565e-16,0.6,0.6
classification,lr,orlraws10P,cif,lgbm,5,"5,10,25,50,100",-0.0568,-0.03799999999999992,-0.08200000000000007,-0.017999999999999905,0.06400000000000017,0.0,0.0
classification,lr,orlraws10P,cif,pi,5,"5,10,25,50,100",0.2664000000000001,0.28,0.31799999999999995,0.16000000000000003,-0.15799999999999992,1.0,1.0
classification,lr,orlraws10P,cif,ptest_mc,5,"5,10,25,50,100",0.18719999999999998,0.24,0.24199999999999994,0.06400000000000006,-0.17799999999999988,1.0,1.0
classification,lr,orlraws10P,cif,ptest_rdc,5,"5,10,25,50,100",0.11640000000000002,0.14,0.14,0.052000000000000046,-0.08799999999999997,1.0,1.0
classification,lr,orlraws10P,cif,r_cforest,5,"5,10,25,50,100",0.10079999999999997,0.10799999999999998,0.07999999999999996,0.118,0.038000000000000034,1.0,1.0
classification,lr,orlraws10P,cif,r_ctree,5,"5,10,25,50,100",0.040000000000000015,0.052000000000000046,-0.062000000000000055,0.14200000000000002,0.20400000000000007,0.6,0.6
classification,lr,orlraws10P,cif,rf,5,"5,10,25,50,100",-0.043600000000000014,-0.027999999999999914,-0.07200000000000006,-0.0020000000000000018,0.07000000000000006,0.0,0.0
classification,lr,orlraws10P,cif,rfe,5,"5,10,25,50,100",-0.01599999999999995,-0.0019999999999998908,-0.07799999999999996,-0.0019999999999998908,0.07600000000000007,0.4,0.4
classification,lr,orlraws10P,cif,xgb,5,"5,10,25,50,100",-0.0492,-0.04200000000000004,-0.04200000000000004,-0.010000000000000009,0.03200000000000003,0.0,0.0
classification,lr,page-blocks,cif,boruta,2,"5,10",-0.0021721804368524666,-0.0021721804368524666,-0.004336222521721278,-8.138351983655312e-06,0.004328084169737623,0.0,0.0
classification,lr,page-blocks,cif,cat,2,"5,10",0.021641170646203356,0.021641170646203356,0.04328234129240671,0.0,-0.04328234129240671,0.5,1.0
classification,lr,page-blocks,cif,cit,2,"5,10",0.00440883970281869,0.00440883970281869,0.00881767940563738,0.0,-0.00881767940563738,0.5,1.0
classification,lr,page-blocks,cif,cpi,2,"5,10",0.010087835850099314,0.010087835850099314,0.020183810052182283,-8.138351983655312e-06,-0.020191948404165938,0.5,0.5
classification,lr,page-blocks,cif,et,2,"5,10",-0.002488422853873684,-0.002488422853873684,-0.004968707355763713,-8.138351983655312e-06,0.004960569003780058,0.0,0.0
classification,lr,page-blocks,cif,lgbm,2,"5,10",0.017920739693641885,0.017920739693641885,0.03584147938728377,0.0,-0.03584147938728377,0.5,1.0
classification,lr,page-blocks,cif,pi,2,"5,10",0.006609352958878989,0.006609352958878989,0.013226844269741633,-8.138351983655312e-06,-0.013234982621725289,0.5,0.5
classification,lr,page-blocks,cif,ptest_mc,2,"5,10",-0.002048433888651835,-0.002048433888651835,-0.004088729425320015,-8.138351983655312e-06,0.004080591073336359,0.0,0.0
classification,lr,page-blocks,cif,ptest_rdc,2,"5,10",0.04497168793113848,0.04497168793113848,0.08995151421426062,-8.138351983655312e-06,-0.08995965256624427,0.5,0.5
classification,lr,page-blocks,cif,r_cforest,2,"5,10",-0.00027247464786872566,-0.00027247464786872566,-0.000536810943753796,-8.138351983655312e-06,0.0005286725917701407,0.0,0.0
classification,lr,page-blocks,cif,r_ctree,2,"5,10",0.03342775578331314,0.03342775578331314,0.06686364991860994,-8.138351983655312e-06,-0.06687178827059359,0.5,0.5
classification,lr,page-blocks,cif,rf,2,"5,10",-0.0013096199747087423,-0.0013096199747087423,-0.002611101597433829,-8.138351983655312e-06,0.002602963245450174,0.0,0.0
classification,lr,page-blocks,cif,rfe,2,"5,10",4.324840477887282e-05,4.324840477887282e-05,8.649680955774564e-05,0.0,-8.649680955774564e-05,0.5,1.0
classification,lr,page-blocks,cif,xgb,2,"5,10",0.014921752347489436,0.014921752347489436,0.029843504694978873,0.0,-0.029843504694978873,0.5,1.0
classification,lr,pendigits,cif,boruta,2,"5,10",0.0911380449096506,0.0911380449096506,0.09741773867412473,0.08485835114517648,-0.012559387528948252,1.0,1.0
classification,lr,pendigits,cif,cat,2,"5,10",-0.020274840244888903,-0.020274840244888903,-0.04272737996287912,0.0021776994731013133,0.04490507943598043,0.5,0.5
classification,lr,pendigits,cif,cit,2,"5,10",0.00017088350461691437,0.00017088350461691437,-0.010017372867599517,0.010359139876833345,0.020376512744432862,0.5,0.5
classification,lr,pendigits,cif,cpi,2,"5,10",0.00271754108308353,0.00271754108308353,0.008842125239632903,-0.003407043073465843,-0.012249168313098746,0.5,0.5
classification,lr,pendigits,cif,et,2,"5,10",-0.015255184636852104,-0.015255184636852104,-0.04026139893733793,0.009751029663633726,0.05001242860097166,0.5,0.5
classification,lr,pendigits,cif,lgbm,2,"5,10",-0.004481928185270989,-0.004481928185270989,-0.007347627474007856,-0.001616228896534122,0.005731398577473734,0.0,0.0
classification,lr,pendigits,cif,pi,2,"5,10",-0.030588031410116068,-0.030588031410116068,-0.06187380435299328,0.0006977415327611425,0.06257154588575442,0.5,0.5
classification,lr,pendigits,cif,ptest_mc,2,"5,10",0.03341002347653704,0.03341002347653704,0.0380119362658099,0.028808110687264188,-0.00920382557854571,1.0,1.0
classification,lr,pendigits,cif,ptest_rdc,2,"5,10",0.03724631642809062,0.03724631642809062,0.03057167173891695,0.04392096111726429,0.01334928937834734,1.0,1.0
classification,lr,pendigits,cif,r_cforest,2,"5,10",-0.01555891377615598,-0.01555891377615598,-0.040897517360539926,0.009779689808227965,0.05067720716876789,0.5,0.5
classification,lr,pendigits,cif,r_ctree,2,"5,10",0.03978325804442401,0.03978325804442401,0.023259217891270723,0.056307298197577293,0.03304808030630657,1.0,1.0
classification,lr,pendigits,cif,rf,2,"5,10",-0.028443287407376172,-0.028443287407376172,-0.05709192557250442,0.00020535075775207634,0.0572972763302565,0.5,0.5
classification,lr,pendigits,cif,rfe,2,"5,10",-0.021788572739021128,-0.021788572739021128,-0.041005021754251136,-0.00257212372379112,0.038432898030460017,0.0,0.0
classification,lr,pendigits,cif,xgb,2,"5,10",-0.004143393388193695,-0.004143393388193695,-0.008193075083684609,-9.371169270278035e-05,0.008099363390981829,0.0,0.0
classification,lr,pixraw10P,cif,boruta,5,"5,10,25,50,100",0.030799999999999984,0.02200000000000002,0.10599999999999998,0.013999999999999901,-0.09200000000000008,0.8,0.8
classification,lr,pixraw10P,cif,cat,5,"5,10,25,50,100",-0.0020000000000000018,-0.0119999999999999,0.04399999999999993,-0.01200000000000001,-0.05599999999999994,0.2,0.2
classification,lr,pixraw10P,cif,cit,5,"5,10,25,50,100",0.02400000000000002,0.04200000000000004,-0.014000000000000012,0.05599999999999994,0.06999999999999995,0.6,0.6
classification,lr,pixraw10P,cif,cpi,5,"5,10,25,50,100",0.15320000000000006,0.18600000000000017,0.238,0.026000000000000023,-0.21199999999999997,1.0,1.0
classification,lr,pixraw10P,cif,et,5,"5,10,25,50,100",-0.01799999999999997,0.0,-0.04799999999999993,0.0,0.04799999999999993,0.0,0.6
classification,lr,pixraw10P,cif,lgbm,5,"5,10,25,50,100",-0.018799999999999928,-0.013999999999999901,-0.03799999999999992,-0.0020000000000000018,0.03599999999999992,0.2,0.2
classification,lr,pixraw10P,cif,pi,5,"5,10,25,50,100",0.15320000000000006,0.18600000000000017,0.238,0.026000000000000023,-0.21199999999999997,1.0,1.0
classification,lr,pixraw10P,cif,ptest_mc,5,"5,10,25,50,100",0.09040000000000004,0.05600000000000016,0.17599999999999993,0.016000000000000014,-0.15999999999999992,1.0,1.0
classification,lr,pixraw10P,cif,ptest_rdc,5,"5,10,25,50,100",0.166,0.18400000000000005,0.22799999999999998,0.07399999999999995,-0.15400000000000003,1.0,1.0
classification,lr,pixraw10P,cif,r_cforest,5,"5,10,25,50,100",0.009200000000000009,0.0019999999999998908,-0.006000000000000116,0.0019999999999998908,0.008000000000000007,0.6,0.6
classification,lr,pixraw10P,cif,r_ctree,5,"5,10,25,50,100",-0.008799999999999985,-0.01200000000000001,-0.03200000000000003,-0.014000000000000012,0.018000000000000016,0.4,0.4
classification,lr,pixraw10P,cif,rf,5,"5,10,25,50,100",-0.00679999999999994,-0.005999999999999894,-0.017999999999999905,-0.006000000000000005,0.0119999999999999,0.0,0.2
classification,lr,pixraw10P,cif,rfe,5,"5,10,25,50,100",0.007600000000000051,0.010000000000000009,-0.014000000000000012,0.010000000000000009,0.02400000000000002,0.6,0.6
classification,lr,pixraw10P,cif,xgb,5,"5,10,25,50,100",-0.0011999999999999344,-0.0039999999999998925,-0.03799999999999992,0.030000000000000027,0.06799999999999995,0.4,0.4
classification,lr,spam,cif,boruta,4,"5,10,25,50",0.03442290335892603,0.031246349408627805,0.07595110436551178,-0.0007521897470632588,-0.07670329411257504,0.75,0.75
classification,lr,spam,cif,cat,4,"5,10,25,50",0.012772699524225883,0.006045864697724446,0.040040926309206526,-0.0010418576077518837,-0.04108278391695841,0.75,0.75
classification,lr,spam,cif,cit,4,"5,10,25,50",0.01964593869452136,0.014956416405582706,0.045051395864911914,0.004649380978214213,-0.0404020148866977,1.0,1.0
classification,lr,spam,cif,cpi,4,"5,10,25,50",0.005128475299778945,0.005638013749535986,0.008096314548569405,0.0011415591514744028,-0.006954755397095003,1.0,1.0
classification,lr,spam,cif,et,4,"5,10,25,50",0.007731340171627771,0.008112685825010735,0.015284287920431572,-0.0005842988839419583,-0.01586858680437353,0.75,0.75
classification,lr,spam,cif,lgbm,4,"5,10,25,50",0.0009534058664640854,0.0004760642915195845,0.001785755700139724,-0.0010105862250765485,-0.0027963419252162725,0.5,0.5
classification,lr,spam,cif,pi,4,"5,10,25,50",0.00519289369843165,0.004950498986213969,0.010043216361586449,0.000827360459712212,-0.009215855901874237,1.0,1.0
classification,lr,spam,cif,ptest_mc,4,"5,10,25,50",0.018111560626314416,0.019265591548959404,0.03351730902793859,0.0003977503794002635,-0.03311955864853833,1.0,1.0
classification,lr,spam,cif,ptest_rdc,4,"5,10,25,50",0.0770211793974517,0.08130110352782521,0.14061773564076696,0.004864774893389434,-0.13575296074737753,1.0,1.0
classification,lr,spam,cif,r_cforest,4,"5,10,25,50",0.005680679031230124,0.001851744402060762,0.01969225038179989,-0.0006730230610009214,-0.020365273442800813,0.75,0.75
classification,lr,spam,cif,r_ctree,4,"5,10,25,50",0.05425512741711255,0.05810421039085162,0.0921135532686399,0.008698535618107073,-0.08341501765053283,1.0,1.0
classification,lr,spam,cif,rf,4,"5,10,25,50",0.008996124584182835,0.00928697850772231,0.019440101847981395,-0.0020295605266946737,-0.02146966237467607,0.75,0.75
classification,lr,spam,cif,rfe,4,"5,10,25,50",0.006360768115009546,0.006565329792871111,0.013249345207250407,-0.0009369323329544432,-0.01418627754020485,0.75,0.75
classification,lr,spam,cif,xgb,4,"5,10,25,50",-0.00032176061049224436,-0.0004028800832158175,0.0008524698924999852,-0.0013337521680373277,-0.002186222060537313,0.5,0.5
classification,lr,vowel-context,cif,boruta,2,"5,10",-0.002020202020202033,-0.002020202020202033,-0.004040404040404066,0.0,0.004040404040404066,0.0,0.5
classification,lr,vowel-context,cif,cat,2,"5,10",-0.003333333333333355,-0.003333333333333355,-0.00666666666666671,0.0,0.00666666666666671,0.0,0.5
classification,lr,vowel-context,cif,cit,2,"5,10",0.023333333333333317,0.023333333333333317,0.046666666666666634,0.0,-0.046666666666666634,0.5,1.0
classification,lr,vowel-context,cif,cpi,2,"5,10",-0.008484848484848484,-0.008484848484848484,-0.016969696969696968,0.0,0.016969696969696968,0.0,0.5
